Date,Source,Season,Production
2020-07-14 00:00:00,Wind,Summer,2101
2022-12-09 00:00:00,Wind,Winter,2064
2022-07-05 00:00:00,Wind,Summer,3667
2021-11-20 00:00:00,Wind,Fall,210
2023-02-09 00:00:00,Wind,Winter,1322
2025-03-01 00:00:00,Wind,Spring,10187
2023-07-25 00:00:00,Wind,Summer,7186
2024-12-25 00:00:00,Solar,Winter,2874
2024-05-08 00:00:00,Wind,Spring,5427
2021-10-03 00:00:00,Wind,Fall,8606
2024-04-18 00:00:00,Wind,Spring,3786
2023-11-04 00:00:00,Wind,Fall,15504
2022-05-25 00:00:00,Wind,Spring,5875
2022-01-22 00:00:00,Wind,Winter,2136
2022-08-18 00:00:00,Solar,Summer,5355
2025-08-14 00:00:00,Solar,Summer,4159
2023-01-01 00:00:00,Wind,Winter,11283
2024-01-20 00:00:00,Wind,Winter,4846
2021-11-17 00:00:00,Wind,Fall,1887
2020-09-29 00:00:00,Wind,Fall,2642
2020-08-08 00:00:00,Wind,Summer,2390
2024-01-18 00:00:00,Wind,Winter,4246
2024-10-18 00:00:00,Wind,Fall,4798
2025-06-27 00:00:00,Wind,Summer,1584
2025-02-11 00:00:00,Wind,Winter,3812
2023-08-25 00:00:00,Wind,Summer,9893
2021-12-02 00:00:00,Wind,Winter,6952
2022-01-25 00:00:00,Wind,Winter,328
2022-09-26 00:00:00,Wind,Fall,15890
2022-12-17 00:00:00,Wind,Winter,2347
2020-02-21 00:00:00,Wind,Winter,4193
2021-09-13 00:00:00,Wind,Fall,1554
2020-07-12 00:00:00,Solar,Summer,5689
2023-05-29 00:00:00,Wind,Spring,9264
2024-08-30 00:00:00,Wind,Summer,2456
2021-07-28 00:00:00,Wind,Summer,10176
2023-03-29 00:00:00,Wind,Spring,4271
2021-05-11 00:00:00,Wind,Spring,6405
2025-01-09 00:00:00,Wind,Winter,10749
2022-01-05 00:00:00,Wind,Winter,7802
2024-08-26 00:00:00,Wind,Summer,2045
2023-02-19 00:00:00,Solar,Winter,7077
2025-06-23 00:00:00,Wind,Summer,12740
2020-08-04 00:00:00,Wind,Summer,2445
2023-02-11 00:00:00,Wind,Winter,2391
2022-09-16 00:00:00,Wind,Fall,1953
2025-10-13 00:00:00,Wind,Fall,6119
2025-07-03 00:00:00,Wind,Summer,5539
2022-12-07 00:00:00,Wind,Winter,1410
2024-02-10 00:00:00,Wind,Winter,4487
2021-07-09 00:00:00,Wind,Summer,1208
2025-02-16 00:00:00,Wind,Winter,4574
2024-11-24 00:00:00,Wind,Fall,21544
2024-12-11 00:00:00,Wind,Winter,5916
2025-05-20 00:00:00,Wind,Spring,5566
2022-01-21 00:00:00,Wind,Winter,5002
2025-01-30 00:00:00,Wind,Winter,5813
2021-01-29 00:00:00,Wind,Winter,12983
2024-04-19 00:00:00,Wind,Spring,9003
2020-12-01 00:00:00,Wind,Winter,8412
2024-02-19 00:00:00,Wind,Winter,4002
2023-09-21 00:00:00,Wind,Fall,6474
2025-03-17 00:00:00,Wind,Spring,5489
2024-08-02 00:00:00,Wind,Summer,7412
2020-07-15 00:00:00,Wind,Summer,1451
2022-10-15 00:00:00,Wind,Fall,8245
2025-05-11 00:00:00,Solar,Spring,3050
2025-01-21 00:00:00,Solar,Winter,5754
2023-08-02 00:00:00,Wind,Summer,15356
2025-10-06 00:00:00,Wind,Fall,2272
2024-03-22 00:00:00,Solar,Spring,7952
2021-04-04 00:00:00,Wind,Spring,6551
2022-11-08 00:00:00,Wind,Fall,13306
2023-09-19 00:00:00,Wind,Fall,7887
2022-05-05 00:00:00,Solar,Spring,6137
2021-03-16 00:00:00,Wind,Spring,3759
2023-03-18 00:00:00,Wind,Spring,4032
2023-01-04 00:00:00,Wind,Winter,13392
2021-01-05 00:00:00,Wind,Winter,1794
2020-12-07 00:00:00,Wind,Winter,3434
2024-04-24 00:00:00,Wind,Spring,11510
2025-04-27 00:00:00,Solar,Spring,3352
2021-10-16 00:00:00,Wind,Fall,1545
2022-04-17 00:00:00,Wind,Spring,6232
2022-11-15 00:00:00,Wind,Fall,10920
2021-01-06 00:00:00,Wind,Winter,1467
2020-06-09 00:00:00,Solar,Summer,4734
2023-03-14 00:00:00,Wind,Spring,10320
2021-01-31 00:00:00,Wind,Winter,5433
2021-01-28 00:00:00,Wind,Winter,9207
2023-02-14 00:00:00,Wind,Winter,4137
2024-08-29 00:00:00,Solar,Summer,5199
2022-10-03 00:00:00,Solar,Fall,5084
2022-02-23 00:00:00,Solar,Winter,3903
2025-08-24 00:00:00,Wind,Summer,3233
2021-02-06 00:00:00,Wind,Winter,3255
2023-04-29 00:00:00,Solar,Spring,4800
2023-04-22 00:00:00,Wind,Spring,4492
2020-05-24 00:00:00,Solar,Spring,5849
2023-02-07 00:00:00,Wind,Winter,6303
2022-07-06 00:00:00,Wind,Summer,3439
2023-11-25 00:00:00,Wind,Fall,3662
2022-12-09 00:00:00,Wind,Winter,3163
2020-12-15 00:00:00,Wind,Winter,5961
2022-03-10 00:00:00,Wind,Spring,6888
2024-06-15 00:00:00,Wind,Summer,10230
2025-10-27 00:00:00,Wind,Fall,20785
2020-07-02 00:00:00,Wind,Summer,3158
2021-09-21 00:00:00,Wind,Fall,2741
2022-04-03 00:00:00,Wind,Spring,1788
2025-01-04 00:00:00,Wind,Winter,10639
2021-09-06 00:00:00,Solar,Fall,4649
2022-01-12 00:00:00,Wind,Winter,3948
2023-03-03 00:00:00,Wind,Spring,5441
2021-11-21 00:00:00,Wind,Fall,3618
2022-07-28 00:00:00,Wind,Summer,1737
2023-01-28 00:00:00,Wind,Winter,2799
2024-12-22 00:00:00,Wind,Winter,19928
2024-03-12 00:00:00,Wind,Spring,4768
2022-11-11 00:00:00,Wind,Fall,2888
2024-11-07 00:00:00,Wind,Fall,3242
2024-06-27 00:00:00,Wind,Summer,839
2020-11-23 00:00:00,Solar,Fall,2374
2025-06-19 00:00:00,Wind,Summer,6052
2024-08-07 00:00:00,Wind,Summer,1802
2020-07-05 00:00:00,Wind,Summer,10632
2023-05-27 00:00:00,Solar,Spring,8746
2021-04-21 00:00:00,Wind,Spring,1068
2024-09-15 00:00:00,Wind,Fall,3333
2025-07-01 00:00:00,Wind,Summer,1421
2024-09-09 00:00:00,Wind,Fall,9339
2021-09-12 00:00:00,Solar,Fall,3552
2022-01-13 00:00:00,Wind,Winter,2645
2025-07-23 00:00:00,Wind,Summer,1307
2023-08-27 00:00:00,Wind,Summer,1781
2024-02-19 00:00:00,Wind,Winter,3287
2022-06-16 00:00:00,Solar,Summer,5124
2025-09-11 00:00:00,Wind,Fall,10615
2021-06-27 00:00:00,Wind,Summer,748
2025-06-13 00:00:00,Wind,Summer,2429
2020-12-10 00:00:00,Wind,Winter,4988
2022-11-29 00:00:00,Wind,Fall,1194
2021-11-13 00:00:00,Wind,Fall,5812
2025-07-22 00:00:00,Wind,Summer,13809
2024-02-21 00:00:00,Wind,Winter,15375
2021-08-07 00:00:00,Wind,Summer,9544
2023-11-24 00:00:00,Wind,Fall,9941
2021-06-03 00:00:00,Wind,Summer,1771
2020-12-02 00:00:00,Wind,Winter,2043
2023-04-29 00:00:00,Wind,Spring,1622
2021-04-16 00:00:00,Solar,Spring,7807
2020-02-13 00:00:00,Wind,Winter,13233
2021-11-21 00:00:00,Wind,Fall,3948
2023-12-18 00:00:00,Wind,Winter,2101
2020-06-01 00:00:00,Solar,Summer,4181
2025-07-24 00:00:00,Solar,Summer,9540
2023-06-24 00:00:00,Solar,Summer,8820
2022-03-07 00:00:00,Wind,Spring,10894
2021-10-21 00:00:00,Wind,Fall,13513
2024-02-11 00:00:00,Wind,Winter,9448
2023-09-07 00:00:00,Solar,Fall,4368
2023-11-25 00:00:00,Wind,Fall,10661
2020-10-02 00:00:00,Wind,Fall,6441
2022-01-05 00:00:00,Wind,Winter,6918
2022-03-28 00:00:00,Wind,Spring,1643
2020-09-01 00:00:00,Wind,Fall,1448
2025-09-19 00:00:00,Solar,Fall,10145
2023-11-03 00:00:00,Wind,Fall,10759
2020-11-25 00:00:00,Wind,Fall,3453
2022-10-01 00:00:00,Wind,Fall,13589
2021-08-02 00:00:00,Wind,Summer,1434
2020-08-08 00:00:00,Solar,Summer,2968
2022-09-14 00:00:00,Wind,Fall,1861
2021-05-31 00:00:00,Wind,Spring,3833
2023-12-27 00:00:00,Wind,Winter,12667
2024-08-01 00:00:00,Wind,Summer,4264
2023-04-04 00:00:00,Wind,Spring,4139
2024-05-03 00:00:00,Wind,Spring,9022
2024-09-15 00:00:00,Wind,Fall,4322
2021-09-13 00:00:00,Wind,Fall,1809
2021-12-07 00:00:00,Wind,Winter,13600
2023-11-30 00:00:00,Wind,Fall,1780
2022-03-10 00:00:00,Wind,Spring,6777
2022-03-30 00:00:00,Solar,Spring,2186
2022-08-09 00:00:00,Wind,Summer,6466
2023-05-04 00:00:00,Wind,Spring,9901
2023-12-13 00:00:00,Wind,Winter,6869
2022-09-29 00:00:00,Solar,Fall,4400
2024-08-28 00:00:00,Solar,Summer,10829
2024-09-17 00:00:00,Wind,Fall,10111
2020-01-06 00:00:00,Wind,Winter,5665
2022-09-07 00:00:00,Wind,Fall,6353
2022-10-21 00:00:00,Wind,Fall,7894
2021-05-26 00:00:00,Wind,Spring,4996
2022-06-26 00:00:00,Wind,Summer,1831
2025-07-13 00:00:00,Wind,Summer,3952
2024-06-29 00:00:00,Wind,Summer,4387
2024-11-08 00:00:00,Solar,Fall,4482
2022-07-11 00:00:00,Solar,Summer,7469
2022-01-10 00:00:00,Wind,Winter,1005
2025-03-21 00:00:00,Wind,Spring,7350
2023-02-15 00:00:00,Solar,Winter,6445
2025-04-17 00:00:00,Wind,Spring,2336
2025-02-15 00:00:00,Wind,Winter,7209
2020-09-28 00:00:00,Wind,Fall,4748
2021-06-30 00:00:00,Wind,Summer,2097
2022-07-20 00:00:00,Wind,Summer,2316
2020-04-22 00:00:00,Wind,Spring,5000
2021-09-23 00:00:00,Wind,Fall,1171
2020-02-27 00:00:00,Wind,Winter,5262
2021-03-26 00:00:00,Wind,Spring,8311
2020-01-13 00:00:00,Wind,Winter,3845
2025-09-22 00:00:00,Wind,Fall,8892
2023-01-13 00:00:00,Wind,Winter,14537
2024-07-16 00:00:00,Wind,Summer,7743
2024-06-04 00:00:00,Wind,Summer,7459
2020-11-02 00:00:00,Wind,Fall,4458
2022-10-07 00:00:00,Solar,Fall,4853
2022-02-24 00:00:00,Wind,Winter,12191
2021-11-27 00:00:00,Wind,Fall,7605
2020-08-07 00:00:00,Solar,Summer,2665
2022-07-10 00:00:00,Wind,Summer,5201
2021-07-13 00:00:00,Wind,Summer,3421
2025-05-01 00:00:00,Wind,Spring,5525
2025-11-30 00:00:00,Wind,Fall,4365
2020-12-25 00:00:00,Wind,Winter,6272
2021-04-19 00:00:00,Solar,Spring,4484
2024-03-29 00:00:00,Wind,Spring,5301
2023-07-29 00:00:00,Wind,Summer,5340
2022-06-05 00:00:00,Wind,Summer,1412
2021-08-11 00:00:00,Wind,Summer,508
2022-11-27 00:00:00,Wind,Fall,8438
2025-06-11 00:00:00,Solar,Summer,5524
2023-06-01 00:00:00,Solar,Summer,8686
2022-10-14 00:00:00,Wind,Fall,5617
2025-05-07 00:00:00,Solar,Spring,11508
2022-03-30 00:00:00,Solar,Spring,3152
2025-03-13 00:00:00,Solar,Spring,5712
2021-09-23 00:00:00,Solar,Fall,5575
2020-02-04 00:00:00,Wind,Winter,10605
2021-05-14 00:00:00,Wind,Spring,5623
2022-05-30 00:00:00,Wind,Spring,4110
2021-01-30 00:00:00,Wind,Winter,5748
2024-06-20 00:00:00,Wind,Summer,4284
2025-08-07 00:00:00,Solar,Summer,3099
2024-08-24 00:00:00,Wind,Summer,6102
2022-09-15 00:00:00,Wind,Fall,1704
2020-07-06 00:00:00,Wind,Summer,6827
2022-08-28 00:00:00,Wind,Summer,3890
2020-09-14 00:00:00,Solar,Fall,4786
2024-05-24 00:00:00,Wind,Spring,645
2025-08-08 00:00:00,Wind,Summer,1464
2020-07-10 00:00:00,Wind,Summer,5130
2020-01-17 00:00:00,Wind,Winter,7402
2024-07-17 00:00:00,Solar,Summer,4046
2023-01-02 00:00:00,Wind,Winter,6552
2021-02-14 00:00:00,Wind,Winter,7245
2025-07-26 00:00:00,Wind,Summer,2295
2020-10-23 00:00:00,Wind,Fall,2714
2024-07-03 00:00:00,Wind,Summer,1771
2024-11-12 00:00:00,Wind,Fall,8223
2025-11-12 00:00:00,Wind,Fall,13595
2024-04-26 00:00:00,Wind,Spring,3091
2023-12-20 00:00:00,Wind,Winter,9752
2024-04-04 00:00:00,Wind,Spring,7001
2025-03-18 00:00:00,Wind,Spring,10105
2020-04-14 00:00:00,Wind,Spring,6515
2020-03-02 00:00:00,Wind,Spring,8448
2020-01-11 00:00:00,Wind,Winter,3308
2022-02-10 00:00:00,Wind,Winter,3020
2024-10-13 00:00:00,Wind,Fall,3330
2024-01-16 00:00:00,Wind,Winter,2197
2020-09-10 00:00:00,Solar,Fall,2293
2025-08-25 00:00:00,Wind,Summer,3906
2024-03-05 00:00:00,Wind,Spring,6764
2022-08-23 00:00:00,Wind,Summer,1085
2021-07-17 00:00:00,Wind,Summer,6467
2025-04-27 00:00:00,Solar,Spring,3596
2020-02-27 00:00:00,Wind,Winter,10596
2024-11-06 00:00:00,Wind,Fall,292
2024-11-22 00:00:00,Wind,Fall,15122
2024-11-19 00:00:00,Wind,Fall,11992
2021-05-26 00:00:00,Wind,Spring,5335
2021-11-29 00:00:00,Wind,Fall,4389
2023-04-09 00:00:00,Wind,Spring,3548
2024-05-20 00:00:00,Solar,Spring,5874
2021-09-06 00:00:00,Solar,Fall,2723
2020-12-16 00:00:00,Wind,Winter,7220
2021-06-11 00:00:00,Solar,Summer,4809
2024-03-15 00:00:00,Wind,Spring,9923
2023-02-20 00:00:00,Wind,Winter,3288
2025-05-02 00:00:00,Wind,Spring,4524
2021-04-30 00:00:00,Wind,Spring,1408
2024-08-30 00:00:00,Wind,Summer,5577
2021-09-30 00:00:00,Wind,Fall,1829
2024-02-13 00:00:00,Wind,Winter,7108
2023-01-10 00:00:00,Wind,Winter,7471
2023-05-20 00:00:00,Wind,Spring,6415
2023-09-01 00:00:00,Wind,Fall,1142
2024-06-06 00:00:00,Solar,Summer,8506
2025-07-13 00:00:00,Solar,Summer,9654
2021-10-18 00:00:00,Wind,Fall,5039
2021-03-01 00:00:00,Wind,Spring,4453
2023-03-18 00:00:00,Wind,Spring,11176
2020-10-21 00:00:00,Wind,Fall,14758
2020-03-02 00:00:00,Wind,Spring,7175
2023-06-30 00:00:00,Wind,Summer,2631
2022-04-19 00:00:00,Solar,Spring,2972
2020-07-25 00:00:00,Wind,Summer,1509
2021-11-03 00:00:00,Wind,Fall,3878
2024-09-20 00:00:00,Wind,Fall,3712
2020-07-06 00:00:00,Wind,Summer,7270
2023-06-18 00:00:00,Wind,Summer,2716
2024-04-22 00:00:00,Solar,Spring,11915
2022-10-31 00:00:00,Wind,Fall,1886
2022-12-08 00:00:00,Wind,Winter,2320
2021-02-19 00:00:00,Wind,Winter,6408
2024-07-04 00:00:00,Wind,Summer,7653
2022-08-12 00:00:00,Solar,Summer,4606
2020-06-22 00:00:00,Wind,Summer,1871
2022-05-14 00:00:00,Wind,Spring,1781
2022-03-14 00:00:00,Wind,Spring,5813
2021-04-28 00:00:00,Solar,Spring,1431
2020-02-22 00:00:00,Wind,Winter,8683
2024-11-01 00:00:00,Solar,Fall,3028
2025-08-31 00:00:00,Wind,Summer,3822
2024-08-21 00:00:00,Solar,Summer,7369
2023-11-10 00:00:00,Wind,Fall,13482
2025-05-04 00:00:00,Wind,Spring,5384
2024-09-21 00:00:00,Solar,Fall,4430
2020-03-19 00:00:00,Wind,Spring,1145
2020-10-02 00:00:00,Wind,Fall,9401
2022-09-25 00:00:00,Wind,Fall,4472
2022-08-25 00:00:00,Wind,Summer,4858
2023-08-10 00:00:00,Wind,Summer,3790
2024-09-21 00:00:00,Wind,Fall,3321
2022-01-22 00:00:00,Wind,Winter,3202
2023-11-09 00:00:00,Wind,Fall,9159
2024-11-25 00:00:00,Wind,Fall,18407
2023-07-08 00:00:00,Wind,Summer,4740
2025-09-11 00:00:00,Wind,Fall,10679
2023-07-15 00:00:00,Wind,Summer,6810
2021-11-03 00:00:00,Wind,Fall,3050
2025-11-23 00:00:00,Wind,Fall,9347
2021-05-18 00:00:00,Wind,Spring,5821
2024-02-04 00:00:00,Wind,Winter,8994
2020-07-16 00:00:00,Wind,Summer,1763
2020-07-03 00:00:00,Wind,Summer,3011
2024-03-04 00:00:00,Solar,Spring,9667
2020-10-15 00:00:00,Wind,Fall,6069
2023-01-25 00:00:00,Wind,Winter,1037
2023-02-04 00:00:00,Wind,Winter,2961
2023-02-03 00:00:00,Wind,Winter,5209
2025-02-24 00:00:00,Wind,Winter,13295
2025-11-11 00:00:00,Wind,Fall,14313
2025-05-07 00:00:00,Wind,Spring,11125
2024-06-18 00:00:00,Solar,Summer,7585
2021-04-13 00:00:00,Solar,Spring,6733
2024-01-06 00:00:00,Wind,Winter,9159
2020-01-19 00:00:00,Wind,Winter,4247
2021-06-01 00:00:00,Wind,Summer,5282
2023-05-28 00:00:00,Wind,Spring,6446
2025-09-19 00:00:00,Solar,Fall,12989
2025-08-17 00:00:00,Wind,Summer,5923
2023-08-29 00:00:00,Solar,Summer,6385
2020-08-13 00:00:00,Wind,Summer,2213
2021-08-30 00:00:00,Wind,Summer,3173
2020-07-26 00:00:00,Wind,Summer,4306
2023-02-25 00:00:00,Wind,Winter,3671
2025-08-16 00:00:00,Wind,Summer,8918
2024-07-15 00:00:00,Wind,Summer,10900
2020-03-06 00:00:00,Wind,Spring,11303
2023-09-02 00:00:00,Wind,Fall,2084
2022-01-21 00:00:00,Solar,Winter,6900
2023-05-06 00:00:00,Wind,Spring,1719
2023-09-21 00:00:00,Wind,Fall,8784
2025-07-17 00:00:00,Solar,Summer,9602
2023-10-05 00:00:00,Solar,Fall,6634
2023-06-13 00:00:00,Wind,Summer,3141
2023-01-08 00:00:00,Wind,Winter,12173
2020-12-10 00:00:00,Wind,Winter,5097
2023-03-21 00:00:00,Wind,Spring,8403
2022-04-25 00:00:00,Solar,Spring,7151
2025-09-14 00:00:00,Wind,Fall,4414
2024-09-29 00:00:00,Wind,Fall,1277
2025-02-06 00:00:00,Wind,Winter,11486
2022-12-20 00:00:00,Wind,Winter,11990
2024-11-26 00:00:00,Wind,Fall,6210
2023-03-13 00:00:00,Wind,Spring,16408
2025-09-03 00:00:00,Wind,Fall,18721
2024-11-09 00:00:00,Wind,Fall,1300
2020-02-23 00:00:00,Wind,Winter,9881
2020-08-03 00:00:00,Wind,Summer,4530
2021-11-03 00:00:00,Wind,Fall,3960
2022-12-10 00:00:00,Solar,Winter,3935
2024-11-22 00:00:00,Wind,Fall,15569
2020-06-15 00:00:00,Wind,Summer,2040
2021-02-22 00:00:00,Wind,Winter,6815
2025-01-28 00:00:00,Wind,Winter,20885
2022-06-05 00:00:00,Wind,Summer,8904
2022-07-30 00:00:00,Wind,Summer,2584
2021-07-29 00:00:00,Wind,Summer,965
2023-09-07 00:00:00,Solar,Fall,2452
2023-11-11 00:00:00,Wind,Fall,6863
2020-03-21 00:00:00,Wind,Spring,7494
2020-10-19 00:00:00,Wind,Fall,1525
2024-03-15 00:00:00,Wind,Spring,14005
2022-02-25 00:00:00,Wind,Winter,7242
2025-05-11 00:00:00,Wind,Spring,3052
2023-04-04 00:00:00,Solar,Spring,11558
2022-02-27 00:00:00,Wind,Winter,6470
2025-06-23 00:00:00,Wind,Summer,5291
2020-10-08 00:00:00,Wind,Fall,6790
2023-07-03 00:00:00,Wind,Summer,11708
2023-02-06 00:00:00,Wind,Winter,7870
2023-03-30 00:00:00,Wind,Spring,18316
2020-05-16 00:00:00,Wind,Spring,3193
2023-10-03 00:00:00,Wind,Fall,9033
2020-11-20 00:00:00,Wind,Fall,2773
2020-08-15 00:00:00,Wind,Summer,384
2024-06-21 00:00:00,Wind,Summer,2878
2021-12-02 00:00:00,Wind,Winter,5934
2020-12-19 00:00:00,Wind,Winter,9422
2021-04-10 00:00:00,Wind,Spring,5393
2022-12-25 00:00:00,Wind,Winter,9466
2023-07-19 00:00:00,Wind,Summer,2823
2024-05-14 00:00:00,Wind,Spring,6999
2020-05-23 00:00:00,Wind,Spring,7862
2021-10-03 00:00:00,Wind,Fall,5964
2024-01-29 00:00:00,Wind,Winter,8687
2021-10-15 00:00:00,Wind,Fall,1124
2021-06-12 00:00:00,Wind,Summer,1829
2020-09-22 00:00:00,Wind,Fall,894
2021-10-19 00:00:00,Wind,Fall,8475
2022-11-07 00:00:00,Wind,Fall,8246
2023-08-21 00:00:00,Wind,Summer,2603
2022-04-08 00:00:00,Wind,Spring,6694
2020-11-10 00:00:00,Solar,Fall,2552
2025-08-30 00:00:00,Wind,Summer,5384
2020-09-26 00:00:00,Wind,Fall,11643
2024-09-03 00:00:00,Wind,Fall,1253
2025-03-10 00:00:00,Wind,Spring,2663
2023-02-16 00:00:00,Wind,Winter,3980
2020-03-11 00:00:00,Wind,Spring,11361
2023-12-27 00:00:00,Wind,Winter,9035
2021-10-15 00:00:00,Solar,Fall,4028
2021-10-14 00:00:00,Wind,Fall,1908
2022-03-11 00:00:00,Wind,Spring,10317
2021-03-08 00:00:00,Wind,Spring,3070
2025-10-23 00:00:00,Wind,Fall,17992
2021-08-22 00:00:00,Wind,Summer,3212
2022-06-19 00:00:00,Solar,Summer,9444
2022-01-02 00:00:00,Wind,Winter,6918
2020-12-17 00:00:00,Wind,Winter,5845
2020-03-08 00:00:00,Wind,Spring,7440
2020-05-22 00:00:00,Wind,Spring,1663
2023-08-01 00:00:00,Wind,Summer,11387
2024-11-12 00:00:00,Wind,Fall,9661
2022-06-26 00:00:00,Solar,Summer,4430
2025-05-13 00:00:00,Wind,Spring,1684
2021-10-12 00:00:00,Wind,Fall,5195
2021-03-26 00:00:00,Wind,Spring,5079
2024-06-20 00:00:00,Wind,Summer,3344
2020-03-03 00:00:00,Wind,Spring,3260
2022-11-18 00:00:00,Wind,Fall,7173
2021-03-14 00:00:00,Wind,Spring,10637
2025-11-17 00:00:00,Wind,Fall,4027
2021-06-25 00:00:00,Wind,Summer,2162
2021-05-16 00:00:00,Wind,Spring,10947
2025-09-22 00:00:00,Wind,Fall,9995
2022-02-17 00:00:00,Wind,Winter,16410
2025-01-08 00:00:00,Wind,Winter,9828
2021-03-08 00:00:00,Wind,Spring,2869
2025-04-08 00:00:00,Solar,Spring,8550
2022-09-25 00:00:00,Wind,Fall,3647
2022-06-17 00:00:00,Solar,Summer,6029
2024-02-24 00:00:00,Wind,Winter,15371
2021-11-07 00:00:00,Wind,Fall,3223
2025-08-23 00:00:00,Wind,Summer,2569
2022-03-01 00:00:00,Wind,Spring,2721
2021-04-03 00:00:00,Wind,Spring,14891
2021-02-13 00:00:00,Wind,Winter,6349
2023-12-26 00:00:00,Wind,Winter,9160
2022-03-13 00:00:00,Wind,Spring,9151
2024-06-22 00:00:00,Wind,Summer,5101
2025-01-15 00:00:00,Solar,Winter,6285
2022-08-14 00:00:00,Wind,Summer,7767
2021-09-13 00:00:00,Wind,Fall,2957
2020-06-04 00:00:00,Wind,Summer,5751
2022-10-06 00:00:00,Wind,Fall,459
2022-12-19 00:00:00,Wind,Winter,12566
2022-03-04 00:00:00,Wind,Spring,4002
2023-05-23 00:00:00,Wind,Spring,8084
2025-10-12 00:00:00,Wind,Fall,5142
2022-04-02 00:00:00,Wind,Spring,9702
2022-03-07 00:00:00,Wind,Spring,9049
2022-11-23 00:00:00,Wind,Fall,8193
2022-01-24 00:00:00,Solar,Winter,4385
2021-01-31 00:00:00,Wind,Winter,4875
2025-10-22 00:00:00,Solar,Fall,7336
2024-09-26 00:00:00,Wind,Fall,12407
2025-08-17 00:00:00,Solar,Summer,9585
2023-05-10 00:00:00,Wind,Spring,7707
2021-03-21 00:00:00,Wind,Spring,8663
2020-01-02 00:00:00,Wind,Winter,6813
2023-07-05 00:00:00,Wind,Summer,12672
2022-07-10 00:00:00,Wind,Summer,4249
2022-11-19 00:00:00,Wind,Fall,3365
2024-02-23 00:00:00,Wind,Winter,15206
2021-06-03 00:00:00,Wind,Summer,1289
2021-04-17 00:00:00,Wind,Spring,8185
2024-05-15 00:00:00,Solar,Spring,4141
2022-10-09 00:00:00,Wind,Fall,4252
2022-12-28 00:00:00,Wind,Winter,15714
2021-05-17 00:00:00,Wind,Spring,11934
2021-03-10 00:00:00,Wind,Spring,10787
2020-03-29 00:00:00,Wind,Spring,12637
2022-12-09 00:00:00,Wind,Winter,3573
2022-07-17 00:00:00,Solar,Summer,6303
2022-02-23 00:00:00,Wind,Winter,1715
2020-05-01 00:00:00,Wind,Spring,8478
2020-02-20 00:00:00,Wind,Winter,12752
2023-09-12 00:00:00,Wind,Fall,1028
2022-05-30 00:00:00,Solar,Spring,2738
2020-03-12 00:00:00,Wind,Spring,8034
2024-12-16 00:00:00,Wind,Winter,3165
2022-02-08 00:00:00,Wind,Winter,2613
2023-02-10 00:00:00,Wind,Winter,1779
2024-12-10 00:00:00,Wind,Winter,11211
2020-03-25 00:00:00,Solar,Spring,5257
2023-01-23 00:00:00,Wind,Winter,4215
2022-03-31 00:00:00,Wind,Spring,3308
2020-08-07 00:00:00,Wind,Summer,2007
2025-02-10 00:00:00,Wind,Winter,6846
2021-07-21 00:00:00,Solar,Summer,6031
2021-09-04 00:00:00,Solar,Fall,2823
2025-06-23 00:00:00,Wind,Summer,4846
2025-02-23 00:00:00,Wind,Winter,13530
2024-09-27 00:00:00,Wind,Fall,10616
2025-03-17 00:00:00,Wind,Spring,5188
2025-06-24 00:00:00,Wind,Summer,2704
2024-12-01 00:00:00,Wind,Winter,7486
2021-07-26 00:00:00,Wind,Summer,1779
2023-01-15 00:00:00,Wind,Winter,19266
2020-11-02 00:00:00,Wind,Fall,9919
2022-02-25 00:00:00,Wind,Winter,2846
2025-01-17 00:00:00,Solar,Winter,5413
2020-09-08 00:00:00,Wind,Fall,895
2021-04-12 00:00:00,Wind,Spring,3967
2021-07-27 00:00:00,Wind,Summer,1566
2020-12-17 00:00:00,Wind,Winter,7100
2023-04-09 00:00:00,Wind,Spring,4433
2022-05-01 00:00:00,Solar,Spring,5604
2023-10-23 00:00:00,Wind,Fall,7230
2024-04-06 00:00:00,Wind,Spring,6760
2021-03-25 00:00:00,Wind,Spring,2424
2020-12-29 00:00:00,Wind,Winter,4941
2020-04-09 00:00:00,Wind,Spring,746
2022-06-06 00:00:00,Wind,Summer,3575
2020-05-08 00:00:00,Wind,Spring,2057
2023-02-06 00:00:00,Wind,Winter,7478
2024-03-25 00:00:00,Wind,Spring,1448
2023-06-11 00:00:00,Wind,Summer,1826
2025-01-14 00:00:00,Solar,Winter,6088
2022-02-15 00:00:00,Wind,Winter,13036
2025-02-06 00:00:00,Wind,Winter,12066
2023-12-22 00:00:00,Wind,Winter,15656
2020-07-07 00:00:00,Solar,Summer,2361
2021-07-20 00:00:00,Wind,Summer,4074
2021-12-02 00:00:00,Wind,Winter,4111
2021-10-19 00:00:00,Wind,Fall,8741
2022-02-02 00:00:00,Wind,Winter,2853
2025-08-14 00:00:00,Wind,Summer,2267
2023-05-23 00:00:00,Wind,Spring,6766
2023-04-24 00:00:00,Wind,Spring,6416
2021-08-30 00:00:00,Wind,Summer,5261
2020-11-10 00:00:00,Solar,Fall,2271
2023-10-17 00:00:00,Wind,Fall,6810
2024-08-03 00:00:00,Solar,Summer,8860
2021-09-16 00:00:00,Wind,Fall,631
2021-05-23 00:00:00,Wind,Spring,5138
2020-02-15 00:00:00,Wind,Winter,6365
2020-03-16 00:00:00,Wind,Spring,3587
